id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,precio_unitario,total,descuento,metodo_pago
3765,2024-09-11,268,526,2,5,965.6,4828.0,0,Tarjeta
3766,2024-09-11,439,505,3,2,181.63,363.26,0,Tarjeta
3767,2024-09-11,293,516,1,3,927.39,2782.17,0,Efectivo
3768,2024-09-11,553,535,4,1,23.94,23.94,0,Efectivo
3769,2024-09-12,383,526,2,2,965.6,1931.2,0,Efectivo
3770,2024-09-12,436,518,3,1,333.28,333.28,0,Tarjeta
3771,2024-09-12,490,529,2,2,303.31,545.958,10,Transferencia
3772,2024-09-12,588,523,5,3,749.85,2249.55,0,Tarjeta
3773,2024-09-12,113,514,4,1,455.26,409.734,10,Efectivo
3774,2024-09-12,340,515,1,9,401.2,3610.7999999999997,0,Efectivo
3775,2024-09-12,420,549,3,5,595.38,2976.9,0,Tarjeta
3776,2024-09-12,546,533,2,8,400.93,3207.44,0,Transferencia
3777,2024-09-12,583,525,4,5,590.88,2806.68,5,Transferencia
3778,2024-09-12,247,521,2,8,961.56,7692.48,0,Transferencia
3779,2024-09-12,304,517,4,7,730.0,4599.0,10,Efectivo
3780,2024-09-12,180,523,5,4,749.85,2999.4,0,Efectivo
3781,2024-09-12,479,543,2,7,851.54,5662.740999999999,5,Transferencia
3782,2024-09-12,143,517,5,6,730.0,4380.0,0,Tarjeta
3783,2024-09-13,558,514,3,3,455.26,1365.78,0,Transferencia
3784,2024-09-13,189,529,5,9,303.31,2729.79,0,Tarjeta
3785,2024-09-13,248,520,4,9,525.63,4730.67,0,Efectivo
3786,2024-09-13,195,530,3,5,173.61,868.0500000000001,0,Efectivo
3787,2024-09-13,552,519,2,8,574.74,4597.92,0,Efectivo
3788,2024-09-13,528,539,2,7,609.9,4269.3,0,Transferencia
3789,2024-09-13,251,513,4,9,843.86,7594.74,0,Transferencia
3790,2024-09-13,102,518,1,7,333.28,2332.96,0,Efectivo
3791,2024-09-13,476,523,1,4,749.85,2999.4,0,Efectivo
3792,2024-09-13,122,546,2,4,377.11,1508.44,0,Efectivo
3793,2024-09-13,471,533,4,8,400.93,2726.324,15,Transferencia
3794,2024-09-13,413,539,1,6,609.9,3293.4599999999996,10,Transferencia
3795,2024-09-13,585,540,5,9,927.04,8343.36,0,Efectivo
3796,2024-09-14,428,518,2,7,333.28,1983.016,15,Transferencia
3797,2024-09-14,107,509,5,7,430.9,3016.2999999999997,0,Transferencia
3798,2024-09-14,306,533,4,4,400.93,1603.72,0,Transferencia
3799,2024-09-14,540,532,5,3,429.17,1287.51,0,Transferencia
3800,2024-09-14,475,517,1,8,730.0,5256.0,10,Efectivo
3801,2024-09-14,551,519,1,7,574.74,4023.1800000000003,0,Efectivo
3802,2024-09-14,214,527,3,4,610.96,2321.648,5,Transferencia
3803,2024-09-14,372,506,2,4,397.15,1429.74,10,Efectivo
3804,2024-09-14,183,535,4,1,23.94,23.94,0,Efectivo
3805,2024-09-14,279,537,2,7,714.23,4999.610000000001,0,Efectivo
3806,2024-09-14,310,534,5,1,300.55,300.55,0,Tarjeta
3807,2024-09-14,600,520,4,4,525.63,2102.52,0,Efectivo
3808,2024-09-14,564,525,4,3,590.88,1772.6399999999999,0,Efectivo
3809,2024-09-15,428,504,1,3,834.86,2504.58,0,Transferencia
3810,2024-09-15,224,510,5,1,215.86,215.86,0,Transferencia
3811,2024-09-15,581,510,1,4,215.86,863.44,0,Tarjeta
3812,2024-09-15,213,524,1,1,544.3,544.3,0,Tarjeta
3813,2024-09-15,112,521,3,8,961.56,7692.48,0,Efectivo
3814,2024-09-15,226,511,1,1,572.02,572.02,0,Efectivo
3815,2024-09-15,153,527,2,6,610.96,3665.76,0,Transferencia
3816,2024-09-15,431,516,4,7,927.39,6491.73,0,Efectivo
3817,2024-09-15,489,526,1,2,965.6,1738.0800000000002,10,Efectivo
3818,2024-09-15,383,530,2,4,173.61,694.44,0,Efectivo
3819,2024-09-15,240,549,5,3,595.38,1786.1399999999999,0,Efectivo
3820,2024-09-16,501,516,4,9,927.39,7511.859,10,Efectivo
3821,2024-09-16,490,507,5,7,190.41,1332.87,0,Efectivo
3822,2024-09-16,197,516,2,2,927.39,1762.041,5,Efectivo
3823,2024-09-16,105,535,5,6,23.94,143.64000000000001,0,Efectivo
3824,2024-09-16,157,516,5,9,927.39,7929.184499999999,5,Transferencia
3825,2024-09-16,512,540,5,3,927.04,2503.008,10,Tarjeta
3826,2024-09-16,434,512,1,6,41.0,246.0,0,Efectivo
3827,2024-09-16,169,535,1,3,23.94,71.82000000000001,0,Transferencia
3828,2024-09-17,218,549,1,3,595.38,1607.5259999999998,10,Efectivo
3829,2024-09-17,476,521,4,4,961.56,3653.9279999999994,5,Efectivo
3830,2024-09-17,159,550,2,9,281.97,2410.8435000000004,5,Tarjeta
3831,2024-09-17,133,543,1,8,851.54,6812.32,0,Transferencia
3832,2024-09-17,418,536,5,1,206.85,196.5075,5,Efectivo
3833,2024-09-17,150,548,5,1,669.26,669.26,0,Tarjeta
3834,2024-09-17,468,517,5,7,730.0,5110.0,0,Tarjeta
3835,2024-09-17,589,532,5,3,429.17,1287.51,0,Efectivo
3836,2024-09-17,119,541,3,7,654.57,4581.990000000001,0,Efectivo
3837,2024-09-17,314,506,4,9,397.15,3574.35,0,Transferencia
3838,2024-09-17,297,524,2,3,544.3,1632.8999999999999,0,Transferencia
3839,2024-09-18,479,527,2,3,610.96,1832.88,0,Efectivo
3840,2024-09-18,550,520,1,2,525.63,1051.26,0,Efectivo
3841,2024-09-18,578,525,3,1,590.88,531.792,10,Tarjeta
3842,2024-09-18,147,502,2,9,686.43,6177.87,0,Transferencia
3843,2024-09-18,267,509,4,6,430.9,2585.3999999999996,0,Efectivo
3844,2024-09-18,552,528,5,6,283.24,1699.44,0,Efectivo
3845,2024-09-18,389,538,1,8,792.27,6338.16,0,Transferencia
3846,2024-09-18,241,503,4,5,613.9,3069.5,0,Efectivo
3847,2024-09-18,184,520,2,9,525.63,4730.67,0,Tarjeta
3848,2024-09-18,282,506,3,5,397.15,1985.75,0,Tarjeta
3849,2024-09-18,491,539,1,2,609.9,1036.83,15,Efectivo
3850,2024-09-18,179,533,2,6,400.93,2405.58,0,Transferencia
3851,2024-09-18,315,501,1,9,248.62,2237.58,0,Tarjeta
3852,2024-09-18,114,537,2,3,714.23,2142.69,0,Transferencia
3853,2024-09-18,315,506,5,4,397.15,1588.6,0,Transferencia
3854,2024-09-18,503,545,3,8,104.46,835.68,0,Transferencia
3855,2024-09-18,228,534,5,6,300.55,1803.3000000000002,0,Tarjeta
3856,2024-09-18,410,547,2,7,672.15,4705.05,0,Tarjeta
3857,2024-09-18,577,515,4,7,401.2,2808.4,0,Efectivo
3858,2024-09-19,348,545,5,4,104.46,417.84,0,Transferencia
3859,2024-09-19,504,526,4,6,965.6,5793.6,0,Tarjeta
3860,2024-09-19,129,514,2,9,455.26,3892.473,5,Tarjeta
3861,2024-09-19,380,507,3,3,190.41,571.23,0,Efectivo
3862,2024-09-19,438,546,4,8,377.11,3016.88,0,Tarjeta
3863,2024-09-19,419,531,2,7,25.48,178.36,0,Tarjeta
3864,2024-09-19,302,524,4,4,544.3,1850.62,15,Tarjeta
3865,2024-09-19,461,531,5,3,25.48,72.618,5,Efectivo
3866,2024-09-19,157,529,2,7,303.31,2123.17,0,Efectivo
3867,2024-09-19,492,542,5,9,915.81,7418.061,10,Transferencia
3868,2024-09-19,318,532,1,3,429.17,1287.51,0,Tarjeta
3869,2024-09-19,162,517,2,9,730.0,5584.5,15,Efectivo
3870,2024-09-19,257,514,4,8,455.26,3642.08,0,Efectivo
3871,2024-09-19,302,540,1,3,927.04,2781.12,0,Efectivo
3872,2024-09-20,117,536,5,8,206.85,1654.8,0,Transferencia
3873,2024-09-20,422,548,5,4,669.26,2677.04,0,Transferencia
3874,2024-09-20,106,524,4,6,544.3,3265.7999999999997,0,Transferencia
3875,2024-09-20,158,545,1,2,104.46,208.92,0,Transferencia
3876,2024-09-20,425,527,3,8,610.96,4887.68,0,Transferencia
3877,2024-09-20,512,525,4,9,590.88,5317.92,0,Tarjeta
3878,2024-09-20,418,532,5,7,429.17,3004.19,0,Tarjeta
3879,2024-09-20,269,518,2,8,333.28,2399.616,10,Efectivo
3880,2024-09-20,553,546,1,7,377.11,2375.793,10,Transferencia
3881,2024-09-20,182,518,3,4,333.28,1133.1519999999998,15,Transferencia
3882,2024-09-20,574,537,2,1,714.23,678.5185,5,Efectivo
3883,2024-09-20,568,526,1,3,965.6,2896.8,0,Tarjeta
3884,2024-09-20,525,509,4,7,430.9,3016.2999999999997,0,Transferencia
3885,2024-09-20,533,535,4,7,23.94,167.58,0,Transferencia
3886,2024-09-21,319,508,1,3,757.81,2273.43,0,Transferencia
3887,2024-09-21,277,520,3,1,525.63,525.63,0,Tarjeta
3888,2024-09-21,304,542,1,9,915.81,7418.061,10,Tarjeta
3889,2024-09-21,171,522,2,6,846.09,5076.54,0,Transferencia
3890,2024-09-21,487,519,2,7,574.74,3620.8620000000005,10,Transferencia
3891,2024-09-21,366,530,4,1,173.61,173.61,0,Efectivo
3892,2024-09-21,198,528,1,1,283.24,269.078,5,Efectivo
3893,2024-09-21,445,535,4,4,23.94,95.76,0,Tarjeta
3894,2024-09-21,391,543,3,7,851.54,5960.78,0,Efectivo
3895,2024-09-21,308,511,2,8,572.02,3889.736,15,Transferencia
3896,2024-09-21,102,531,5,9,25.48,229.32,0,Tarjeta
3897,2024-09-21,224,549,5,1,595.38,595.38,0,Efectivo
3898,2024-09-21,380,548,1,4,669.26,2677.04,0,Tarjeta
3899,2024-09-21,174,539,1,4,609.9,2439.6,0,Transferencia
3900,2024-09-21,266,536,5,3,206.85,620.55,0,Efectivo
3901,2024-09-21,122,530,1,7,173.61,1215.27,0,Efectivo
3902,2024-09-22,254,523,2,1,749.85,749.85,0,Efectivo
3903,2024-09-22,527,519,3,9,574.74,5172.66,0,Transferencia
3904,2024-09-22,539,512,3,8,41.0,328.0,0,Tarjeta
3905,2024-09-22,395,515,4,2,401.2,762.28,5,Efectivo
3906,2024-09-22,319,531,2,2,25.48,48.412,5,Tarjeta
3907,2024-09-22,257,543,1,8,851.54,6812.32,0,Tarjeta
3908,2024-09-22,595,537,1,1,714.23,714.23,0,Tarjeta
3909,2024-09-22,330,537,4,7,714.23,4999.610000000001,0,Transferencia
3910,2024-09-22,120,515,4,9,401.2,3430.2599999999998,5,Transferencia
3911,2024-09-22,575,529,1,3,303.31,864.4335,5,Efectivo
3912,2024-09-22,141,550,1,7,281.97,1776.4110000000003,10,Efectivo
3913,2024-09-22,538,543,2,6,851.54,5109.24,0,Tarjeta
3914,2024-09-22,248,526,4,7,965.6,6759.2,0,Tarjeta
3915,2024-09-22,208,544,2,7,454.96,3184.72,0,Tarjeta
3916,2024-09-22,503,502,1,1,686.43,686.43,0,Transferencia
3917,2024-09-22,184,520,5,3,525.63,1576.8899999999999,0,Transferencia
3918,2024-09-22,583,515,5,1,401.2,401.2,0,Efectivo
3919,2024-09-22,467,504,1,5,834.86,3965.585,5,Tarjeta
3920,2024-09-23,422,522,4,3,846.09,2538.27,0,Tarjeta
3921,2024-09-23,514,550,5,1,281.97,267.8715,5,Transferencia
3922,2024-09-23,409,538,4,2,792.27,1584.54,0,Efectivo
3923,2024-09-23,390,523,5,5,749.85,3374.3250000000003,10,Tarjeta
3924,2024-09-23,506,526,4,3,965.6,2462.28,15,Tarjeta
3925,2024-09-23,423,511,5,6,572.02,3088.908,10,Efectivo
3926,2024-09-23,234,528,4,9,283.24,2421.7019999999998,5,Tarjeta
3927,2024-09-23,307,502,2,6,686.43,3912.651,5,Transferencia
3928,2024-09-23,383,508,4,2,757.81,1515.62,0,Efectivo
3929,2024-09-23,366,529,2,2,303.31,606.62,0,Tarjeta
3930,2024-09-23,173,511,2,8,572.02,4576.16,0,Tarjeta
3931,2024-09-23,581,537,1,8,714.23,5428.148,5,Transferencia
3932,2024-09-23,452,518,2,6,333.28,1699.7279999999998,15,Transferencia
3933,2024-09-23,148,550,3,7,281.97,1973.7900000000002,0,Transferencia
3934,2024-09-23,426,514,2,1,455.26,455.26,0,Tarjeta
3935,2024-09-23,333,510,4,9,215.86,1942.7400000000002,0,Tarjeta
3936,2024-09-24,543,535,2,5,23.94,101.745,15,Tarjeta
3937,2024-09-24,200,509,4,9,430.9,3878.1,0,Efectivo
3938,2024-09-24,159,535,4,2,23.94,47.88,0,Transferencia
3939,2024-09-24,358,511,3,8,572.02,4576.16,0,Efectivo
3940,2024-09-24,513,544,2,7,454.96,3184.72,0,Transferencia
3941,2024-09-24,552,512,2,4,41.0,164.0,0,Tarjeta
3942,2024-09-24,165,503,5,3,613.9,1841.6999999999998,0,Efectivo
3943,2024-09-24,183,539,5,4,609.9,2195.64,10,Efectivo
3944,2024-09-24,254,514,1,4,455.26,1821.04,0,Transferencia
3945,2024-09-24,573,528,4,8,283.24,2265.92,0,Efectivo
3946,2024-09-24,366,511,3,4,572.02,2173.676,5,Efectivo
3947,2024-09-24,409,539,5,5,609.9,2592.075,15,Tarjeta
3948,2024-09-24,179,525,2,2,590.88,1004.496,15,Transferencia
3949,2024-09-24,415,521,1,4,961.56,3846.24,0,Efectivo
3950,2024-09-25,250,510,3,7,215.86,1284.367,15,Tarjeta
3951,2024-09-25,535,543,2,3,851.54,2554.62,0,Efectivo
3952,2024-09-25,148,515,2,1,401.2,381.14,5,Tarjeta
3953,2024-09-25,505,519,4,8,574.74,4597.92,0,Efectivo
3954,2024-09-25,479,548,4,8,669.26,5354.08,0,Tarjeta
3955,2024-09-25,348,522,5,6,846.09,5076.54,0,Tarjeta
3956,2024-09-25,378,521,5,7,961.56,6730.92,0,Transferencia
3957,2024-09-25,456,544,2,2,454.96,818.928,10,Tarjeta
3958,2024-09-25,198,532,2,5,429.17,2145.85,0,Efectivo
3959,2024-09-25,514,550,5,7,281.97,1973.7900000000002,0,Tarjeta
3960,2024-09-25,125,523,5,9,749.85,6748.650000000001,0,Tarjeta
3961,2024-09-25,593,513,2,1,843.86,843.86,0,Efectivo
3962,2024-09-25,384,505,3,3,181.63,463.1565,15,Efectivo
3963,2024-09-25,549,504,2,6,834.86,4758.701999999999,5,Tarjeta
3964,2024-09-25,469,528,3,7,283.24,1685.278,15,Efectivo
3965,2024-09-26,401,514,3,6,455.26,2731.56,0,Tarjeta
3966,2024-09-26,168,508,2,1,757.81,757.81,0,Tarjeta
3967,2024-09-26,107,509,1,4,430.9,1723.6,0,Tarjeta
3968,2024-09-26,405,535,5,6,23.94,143.64000000000001,0,Efectivo
3969,2024-09-26,237,537,4,8,714.23,5713.84,0,Transferencia
3970,2024-09-26,264,521,2,4,961.56,3653.9279999999994,5,Transferencia
3971,2024-09-26,183,518,3,7,333.28,2332.96,0,Tarjeta
3972,2024-09-26,485,533,2,3,400.93,1202.79,0,Tarjeta
3973,2024-09-26,238,508,5,8,757.81,6062.48,0,Efectivo
3974,2024-09-26,520,549,3,1,595.38,595.38,0,Transferencia
3975,2024-09-26,173,517,4,4,730.0,2774.0,5,Transferencia
3976,2024-09-26,337,543,4,8,851.54,6812.32,0,Transferencia
3977,2024-09-26,146,531,4,4,25.48,101.92,0,Efectivo
3978,2024-09-27,206,534,1,2,300.55,601.1,0,Efectivo
3979,2024-09-27,516,506,3,2,397.15,714.87,10,Efectivo
3980,2024-09-27,388,522,3,4,846.09,3045.924,10,Tarjeta
3981,2024-09-27,362,514,1,4,455.26,1821.04,0,Efectivo
3982,2024-09-27,276,503,3,2,613.9,1227.8,0,Tarjeta
3983,2024-09-27,266,512,1,7,41.0,287.0,0,Tarjeta
3984,2024-09-27,245,536,2,6,206.85,1241.1,0,Tarjeta
3985,2024-09-27,430,512,5,3,41.0,104.55,15,Tarjeta
3986,2024-09-27,470,545,4,8,104.46,710.328,15,Efectivo
3987,2024-09-27,383,502,1,8,686.43,4942.295999999999,10,Efectivo
3988,2024-09-27,154,502,1,1,686.43,686.43,0,Transferencia
3989,2024-09-27,278,515,1,3,401.2,1023.06,15,Transferencia
3990,2024-09-28,519,523,2,5,749.85,3749.25,0,Tarjeta
3991,2024-09-28,344,529,1,2,303.31,576.289,5,Transferencia
3992,2024-09-28,441,517,5,5,730.0,3650.0,0,Transferencia
3993,2024-09-28,227,532,5,3,429.17,1287.51,0,Transferencia
3994,2024-09-28,509,507,4,9,190.41,1713.69,0,Tarjeta
3995,2024-09-28,512,530,2,1,173.61,173.61,0,Transferencia
3996,2024-09-28,467,528,5,4,283.24,1132.96,0,Efectivo
3997,2024-09-28,371,514,3,6,455.26,2458.404,10,Tarjeta
3998,2024-09-28,232,544,3,9,454.96,4094.64,0,Efectivo
3999,2024-09-29,193,530,3,3,173.61,520.83,0,Tarjeta
4000,2024-09-29,479,517,1,3,730.0,2190.0,0,Efectivo
4001,2024-09-29,173,532,1,5,429.17,2145.85,0,Transferencia
4002,2024-09-29,511,546,3,7,377.11,2243.8044999999997,15,Tarjeta
4003,2024-09-29,510,506,4,5,397.15,1985.75,0,Efectivo
4004,2024-09-29,503,524,4,8,544.3,4354.4,0,Tarjeta
4005,2024-09-29,348,506,1,5,397.15,1787.175,10,Efectivo
4006,2024-09-29,448,527,3,7,610.96,3849.0480000000002,10,Transferencia
4007,2024-09-29,373,518,4,6,333.28,1999.6799999999998,0,Tarjeta
4008,2024-09-29,143,524,1,2,544.3,1034.1699999999998,5,Tarjeta
4009,2024-09-29,477,537,3,3,714.23,2142.69,0,Efectivo
4010,2024-09-29,141,524,2,4,544.3,2068.3399999999997,5,Efectivo
4011,2024-09-29,270,538,3,5,792.27,3961.35,0,Transferencia
4012,2024-09-29,534,534,3,9,300.55,2299.2075,15,Efectivo
4013,2024-09-29,312,540,5,6,927.04,5562.24,0,Efectivo
4014,2024-09-29,593,547,5,1,672.15,672.15,0,Efectivo
4015,2024-09-29,268,515,2,3,401.2,1203.6,0,Transferencia
4016,2024-09-29,139,511,2,7,572.02,4004.14,0,Transferencia
4017,2024-09-29,469,522,3,8,846.09,6091.848,10,Tarjeta
4018,2024-09-29,345,524,4,7,544.3,3810.0999999999995,0,Transferencia
4019,2024-09-29,251,501,2,5,248.62,1243.1,0,Efectivo
4020,2024-09-29,211,518,3,8,333.28,2666.24,0,Tarjeta
4021,2024-09-29,580,544,1,9,454.96,4094.64,0,Transferencia
4022,2024-09-30,536,512,5,7,41.0,243.95,15,Transferencia
4023,2024-09-30,147,543,4,9,851.54,7663.86,0,Efectivo
4024,2024-09-30,163,528,3,1,283.24,283.24,0,Efectivo
4025,2024-09-30,325,540,1,9,927.04,7926.192,5,Transferencia
4026,2024-09-30,466,507,5,3,190.41,542.6685,5,Tarjeta
4027,2024-09-30,169,523,1,6,749.85,4499.1,0,Efectivo
4028,2024-09-30,399,521,3,8,961.56,7692.48,0,Transferencia
4029,2024-09-30,532,534,2,3,300.55,811.4850000000001,10,Transferencia
4030,2024-09-30,390,511,5,4,572.02,2173.676,5,Efectivo
4031,2024-09-30,396,522,1,7,846.09,5626.4985,5,Tarjeta
4032,2024-09-30,303,542,2,7,915.81,5449.0695,15,Tarjeta
4033,2024-09-30,161,535,4,4,23.94,90.972,5,Tarjeta
4034,2024-09-30,534,529,3,9,303.31,2593.3005,5,Efectivo
4035,2024-09-30,551,542,3,3,915.81,2335.3154999999997,15,Efectivo
4036,2024-09-30,418,528,5,8,283.24,2265.92,0,Efectivo
4037,2024-09-30,414,518,1,8,333.28,2666.24,0,Tarjeta
4038,2024-09-30,261,514,4,4,455.26,1821.04,0,Tarjeta
4039,2024-09-30,431,518,5,7,333.28,2332.96,0,Efectivo
4040,2024-09-30,116,528,5,4,283.24,1076.312,5,Efectivo
4041,2024-09-30,438,524,1,1,544.3,517.0849999999999,5,Efectivo
4042,2024-10-01,194,508,4,1,757.81,719.9195,5,Tarjeta
4043,2024-10-01,404,542,1,1,915.81,778.4385,15,Transferencia
4044,2024-10-01,238,545,3,2,104.46,208.92,0,Transferencia
4045,2024-10-01,438,508,2,6,757.81,4319.517,5,Tarjeta
4046,2024-10-01,138,504,3,5,834.86,4174.3,0,Efectivo
4047,2024-10-01,227,527,3,2,610.96,1221.92,0,Efectivo
4048,2024-10-01,375,536,5,8,206.85,1654.8,0,Efectivo
4049,2024-10-01,264,505,3,9,181.63,1471.2030000000002,10,Efectivo
4050,2024-10-01,543,533,4,7,400.93,2806.51,0,Tarjeta
4051,2024-10-01,419,549,3,9,595.38,5090.499,5,Transferencia
4052,2024-10-01,177,534,4,4,300.55,1202.2,0,Transferencia
4053,2024-10-01,274,530,1,7,173.61,1215.27,0,Tarjeta
4054,2024-10-02,487,508,5,5,757.81,3789.0499999999997,0,Efectivo
4055,2024-10-02,558,539,4,5,609.9,3049.5,0,Transferencia
4056,2024-10-02,458,547,3,3,672.15,1713.9824999999998,15,Tarjeta
4057,2024-10-02,421,526,5,9,965.6,8690.4,0,Efectivo
4058,2024-10-02,476,537,5,5,714.23,3035.4775,15,Transferencia
4059,2024-10-02,191,534,4,6,300.55,1532.805,15,Tarjeta
4060,2024-10-02,338,507,4,3,190.41,485.5455,15,Transferencia
4061,2024-10-02,364,540,2,7,927.04,6489.28,0,Transferencia
4062,2024-10-02,279,528,2,9,283.24,2166.7859999999996,15,Tarjeta
4063,2024-10-02,594,539,5,9,609.9,5489.099999999999,0,Tarjeta
4064,2024-10-02,590,539,2,5,609.9,3049.5,0,Transferencia
4065,2024-10-02,309,528,3,7,283.24,1982.68,0,Transferencia
4066,2024-10-02,173,514,1,3,455.26,1229.202,10,Tarjeta
4067,2024-10-02,490,550,5,6,281.97,1691.8200000000002,0,Efectivo
4068,2024-10-03,207,538,1,8,792.27,6338.16,0,Efectivo
4069,2024-10-03,445,504,2,8,834.86,6678.88,0,Efectivo
4070,2024-10-03,395,542,4,2,915.81,1831.62,0,Efectivo
4071,2024-10-03,469,518,5,6,333.28,1999.6799999999998,0,Tarjeta
4072,2024-10-03,544,544,2,7,454.96,2866.248,10,Efectivo
4073,2024-10-03,384,548,3,7,669.26,4684.82,0,Transferencia
4074,2024-10-03,453,525,5,3,590.88,1595.376,10,Efectivo
4075,2024-10-03,282,507,5,9,190.41,1713.69,0,Tarjeta
4076,2024-10-03,137,538,4,2,792.27,1346.859,15,Efectivo
4077,2024-10-03,237,528,5,3,283.24,849.72,0,Efectivo
4078,2024-10-03,438,505,4,2,181.63,363.26,0,Tarjeta
4079,2024-10-03,156,503,2,9,613.9,5525.099999999999,0,Efectivo
4080,2024-10-03,287,544,3,4,454.96,1819.84,0,Tarjeta
4081,2024-10-03,441,531,3,2,25.48,48.412,5,Efectivo
4082,2024-10-03,358,547,5,3,672.15,2016.4499999999998,0,Tarjeta
4083,2024-10-03,545,542,5,4,915.81,3480.0779999999995,5,Efectivo
4084,2024-10-03,158,520,2,6,525.63,2996.0909999999994,5,Transferencia
4085,2024-10-03,463,519,4,5,574.74,2873.7,0,Transferencia
4086,2024-10-03,223,548,3,3,669.26,2007.78,0,Tarjeta
4087,2024-10-03,288,511,4,8,572.02,4576.16,0,Tarjeta
4088,2024-10-04,330,540,2,8,927.04,7416.32,0,Tarjeta
4089,2024-10-04,268,503,3,7,613.9,4297.3,0,Transferencia
4090,2024-10-04,520,523,3,3,749.85,1912.1175,15,Tarjeta
4091,2024-10-04,214,507,1,1,190.41,190.41,0,Efectivo
4092,2024-10-04,352,523,2,5,749.85,3749.25,0,Tarjeta
4093,2024-10-04,207,507,2,1,190.41,190.41,0,Tarjeta
4094,2024-10-04,137,546,1,6,377.11,2262.66,0,Efectivo
4095,2024-10-04,435,534,4,7,300.55,1998.6574999999998,5,Efectivo
4096,2024-10-04,192,542,1,5,915.81,4350.097499999999,5,Transferencia
4097,2024-10-04,118,519,2,4,574.74,2184.0119999999997,5,Efectivo
4098,2024-10-04,454,509,4,2,430.9,775.62,10,Efectivo
4099,2024-10-05,163,548,3,5,669.26,3346.3,0,Tarjeta
4100,2024-10-05,250,518,1,9,333.28,2999.5199999999995,0,Transferencia
4101,2024-10-05,239,541,4,4,654.57,2618.28,0,Efectivo
4102,2024-10-05,286,548,4,2,669.26,1204.6680000000001,10,Transferencia
4103,2024-10-05,285,545,4,6,104.46,595.4219999999999,5,Efectivo
4104,2024-10-05,305,542,1,8,915.81,7326.48,0,Transferencia
4105,2024-10-05,360,525,3,2,590.88,1181.76,0,Efectivo
4106,2024-10-05,314,514,4,9,455.26,4097.34,0,Tarjeta
4107,2024-10-05,356,544,1,7,454.96,2707.0119999999997,15,Transferencia
4108,2024-10-05,235,525,2,2,590.88,1181.76,0,Transferencia
4109,2024-10-05,161,519,1,5,574.74,2730.015,5,Efectivo
4110,2024-10-05,463,539,1,5,609.9,3049.5,0,Transferencia
4111,2024-10-05,410,515,1,7,401.2,2808.4,0,Efectivo
4112,2024-10-05,188,516,4,5,927.39,4405.1025,5,Transferencia
4113,2024-10-05,424,527,1,6,610.96,3665.76,0,Transferencia
4114,2024-10-05,576,540,2,9,927.04,7926.192,5,Tarjeta
4115,2024-10-05,307,510,4,3,215.86,615.201,5,Tarjeta
4116,2024-10-05,229,504,2,3,834.86,2504.58,0,Transferencia
4117,2024-10-05,411,519,5,8,574.74,4368.023999999999,5,Tarjeta
4118,2024-10-05,103,528,1,6,283.24,1699.44,0,Transferencia
4119,2024-10-06,562,521,4,3,961.56,2884.68,0,Efectivo
4120,2024-10-06,522,547,4,2,672.15,1277.0849999999998,5,Transferencia
4121,2024-10-06,342,514,1,2,455.26,910.52,0,Transferencia
4122,2024-10-06,221,533,3,2,400.93,801.86,0,Tarjeta
4123,2024-10-06,485,548,3,5,669.26,3011.67,10,Tarjeta
4124,2024-10-06,202,510,2,5,215.86,1079.3000000000002,0,Efectivo
4125,2024-10-06,138,519,1,1,574.74,517.2660000000001,10,Efectivo
4126,2024-10-06,441,530,1,2,173.61,312.49800000000005,10,Efectivo
4127,2024-10-06,596,522,5,2,846.09,1692.18,0,Transferencia
4128,2024-10-06,513,503,3,4,613.9,2455.6,0,Efectivo
4129,2024-10-06,233,537,3,7,714.23,4999.610000000001,0,Efectivo
4130,2024-10-06,597,541,1,3,654.57,1963.71,0,Tarjeta
4131,2024-10-06,302,518,2,5,333.28,1499.76,10,Tarjeta
4132,2024-10-06,448,511,1,9,572.02,4890.771,5,Efectivo
4133,2024-10-06,121,548,2,5,669.26,3346.3,0,Efectivo
4134,2024-10-06,342,502,3,9,686.43,6177.87,0,Transferencia
4135,2024-10-06,555,512,5,1,41.0,34.85,15,Transferencia
4136,2024-10-06,551,506,4,9,397.15,3574.35,0,Tarjeta
4137,2024-10-06,209,543,3,5,851.54,4044.8149999999996,5,Efectivo
4138,2024-10-07,403,540,2,8,927.04,7045.503999999999,5,Efectivo
4139,2024-10-07,184,544,1,5,454.96,2274.7999999999997,0,Efectivo
4140,2024-10-07,183,529,3,6,303.31,1819.8600000000001,0,Efectivo
4141,2024-10-07,391,530,5,8,173.61,1319.4360000000001,5,Efectivo
4142,2024-10-07,552,502,2,2,686.43,1372.86,0,Transferencia
4143,2024-10-07,169,509,1,3,430.9,1292.6999999999998,0,Transferencia
4144,2024-10-07,229,547,4,9,672.15,5746.882499999999,5,Efectivo
4145,2024-10-07,296,502,2,5,686.43,3260.5424999999996,5,Transferencia
4146,2024-10-07,240,529,1,5,303.31,1516.55,0,Transferencia
4147,2024-10-07,544,533,4,9,400.93,3608.37,0,Efectivo
4148,2024-10-07,383,510,1,3,215.86,647.58,0,Transferencia
4149,2024-10-07,412,534,4,4,300.55,1202.2,0,Efectivo
4150,2024-10-08,334,544,4,7,454.96,3184.72,0,Transferencia
4151,2024-10-08,123,508,4,2,757.81,1515.62,0,Efectivo
4152,2024-10-08,253,537,1,8,714.23,5713.84,0,Efectivo
