fecha,plataforma,menciones,sentimiento,likes,shares,comentarios,id_producto
2024-09-06,TikTok,160,Negativo,976,198,74,521
2024-09-06,Twitter,25,Positivo,87,216,98,506
2024-09-06,Facebook,63,Neutral,608,356,43,522
2024-09-06,TikTok,88,Neutral,43,434,36,522
2024-09-06,Twitter,147,Negativo,976,474,30,519
2024-09-06,Instagram,86,Positivo,878,322,95,504
2024-09-06,Instagram,69,Negativo,123,260,86,527
2024-09-06,Twitter,91,Negativo,772,23,24,512
2024-09-06,Facebook,102,Positivo,971,79,71,529
2024-09-06,Facebook,106,Negativo,772,303,99,528
2024-09-06,TikTok,83,Positivo,507,198,64,523
2024-09-06,Facebook,97,Negativo,372,479,21,522
2024-09-06,TikTok,180,Neutral,836,22,10,544
2024-09-06,Twitter,171,Neutral,481,87,47,526
2024-09-06,Instagram,96,Neutral,779,241,91,545
2024-09-06,Twitter,110,Negativo,843,213,38,502
2024-09-06,Facebook,34,Neutral,392,415,79,539
2024-09-06,Facebook,75,Positivo,465,394,82,548
2024-09-06,TikTok,79,Positivo,135,309,87,532
2024-09-06,Twitter,125,Positivo,58,16,54,506
2024-09-06,Instagram,19,Positivo,987,145,31,517
2024-09-06,Instagram,62,Positivo,409,79,58,547
2024-09-06,Facebook,17,Positivo,513,367,46,514
2024-09-06,Facebook,180,Negativo,685,295,72,515
2024-09-06,Instagram,53,Positivo,318,389,15,544
2024-09-07,Twitter,132,Positivo,672,53,65,547
2024-09-07,Instagram,32,Neutral,126,79,48,551
2024-09-07,Twitter,77,Positivo,242,283,21,502
2024-09-07,Twitter,171,Positivo,437,204,62,545
2024-09-07,Instagram,183,Neutral,98,344,61,512
2024-09-07,Twitter,6,Positivo,364,69,53,518
2024-09-07,Instagram,69,Negativo,416,163,21,534
2024-09-07,TikTok,165,Negativo,361,35,76,529
2024-09-07,Instagram,99,Neutral,94,75,1,515
2024-09-07,Twitter,152,Neutral,653,180,91,512
2024-09-07,Instagram,127,Neutral,909,133,45,532
2024-09-07,Facebook,156,Positivo,561,353,44,523
2024-09-07,Facebook,84,Neutral,55,194,57,502
2024-09-07,TikTok,28,Neutral,30,371,48,528
2024-09-07,Twitter,96,Neutral,793,439,5,531
2024-09-07,TikTok,165,Neutral,157,238,42,522
2024-09-07,Twitter,148,Positivo,128,211,69,541
2024-09-07,TikTok,82,Negativo,577,396,29,503
2024-09-07,TikTok,68,Negativo,159,277,6,540
2024-09-07,Twitter,134,Neutral,431,330,79,512
2024-09-08,Instagram,56,Positivo,524,312,68,533
2024-09-08,Twitter,105,Neutral,76,164,44,528
2024-09-08,Twitter,1,Negativo,705,214,5,507
2024-09-08,TikTok,50,Negativo,972,231,66,510
2024-09-08,TikTok,106,Positivo,215,485,68,546
2024-09-08,Instagram,147,Negativo,845,156,20,515
2024-09-08,Facebook,82,Neutral,226,439,39,506
2024-09-08,Instagram,142,Positivo,668,471,25,512
2024-09-08,Facebook,30,Neutral,290,345,15,508
2024-09-08,TikTok,193,Neutral,69,278,94,536
2024-09-09,Twitter,95,Neutral,265,144,96,543
2024-09-09,Twitter,183,Positivo,607,481,9,526
2024-09-09,Facebook,120,Negativo,684,101,76,528
2024-09-09,Twitter,99,Positivo,989,105,34,516
2024-09-09,Facebook,36,Negativo,546,147,66,536
2024-09-09,Facebook,11,Negativo,232,103,83,502
2024-09-09,Facebook,63,Neutral,183,180,47,513
2024-09-09,Facebook,56,Negativo,578,340,64,546
2024-09-09,Facebook,197,Negativo,199,82,72,502
2024-09-09,Instagram,133,Neutral,377,224,30,519
2024-09-09,Facebook,117,Negativo,598,296,68,518
2024-09-09,Twitter,186,Negativo,287,151,54,542
2024-09-09,Facebook,167,Positivo,70,293,11,507
2024-09-09,Instagram,168,Positivo,376,36,52,507
2024-09-09,TikTok,80,Negativo,518,423,62,507
2024-09-09,TikTok,114,Neutral,379,36,60,539
2024-09-10,Facebook,50,Positivo,520,53,37,517
2024-09-10,Instagram,200,Positivo,248,436,52,514
2024-09-10,Instagram,192,Neutral,887,421,25,533
2024-09-10,Facebook,152,Negativo,293,254,81,519
2024-09-10,Instagram,19,Neutral,77,30,32,539
2024-09-10,Facebook,114,Neutral,677,420,14,512
2024-09-10,Facebook,147,Neutral,477,230,28,522
2024-09-10,Twitter,168,Negativo,336,443,30,531
2024-09-10,Facebook,11,Neutral,507,345,35,506
2024-09-10,TikTok,16,Negativo,480,443,48,529
2024-09-10,Facebook,43,Positivo,480,213,30,531
2024-09-10,Twitter,63,Neutral,274,158,0,514
2024-09-10,TikTok,51,Positivo,61,142,2,537
2024-09-10,TikTok,95,Negativo,715,118,36,507
2024-09-10,Facebook,129,Positivo,255,209,16,536
2024-09-10,TikTok,49,Positivo,395,155,54,528
2024-09-10,Facebook,60,Positivo,169,78,69,524
2024-09-10,Twitter,142,Negativo,843,418,88,510
2024-09-10,Twitter,13,Positivo,664,385,42,546
2024-09-10,Facebook,177,Positivo,908,163,49,546
2024-09-10,Twitter,33,Positivo,734,473,92,536
2024-09-10,Instagram,178,Negativo,637,401,96,522
2024-09-10,Facebook,171,Positivo,721,457,32,514
2024-09-10,TikTok,43,Neutral,863,394,94,525
2024-09-10,Instagram,55,Neutral,184,305,16,527
2024-09-10,Facebook,70,Negativo,254,372,57,504
2024-09-11,Twitter,185,Positivo,965,88,20,546
2024-09-11,Instagram,84,Positivo,846,13,40,524
2024-09-11,TikTok,97,Negativo,725,323,71,536
2024-09-11,Instagram,178,Neutral,669,381,33,529
2024-09-11,TikTok,164,Neutral,563,218,13,537
2024-09-11,Facebook,122,Positivo,27,292,88,511
2024-09-11,TikTok,105,Neutral,618,31,87,551
2024-09-11,Facebook,166,Negativo,331,96,37,509
2024-09-11,Twitter,104,Neutral,113,411,23,547
2024-09-11,Instagram,12,Positivo,992,296,38,528
2024-09-12,Twitter,34,Positivo,647,187,79,501
2024-09-12,Instagram,183,Neutral,342,368,9,529
2024-09-12,Instagram,25,Negativo,308,498,72,516
2024-09-12,Twitter,59,Neutral,301,91,66,532
2024-09-12,Twitter,135,Negativo,24,38,12,547
2024-09-12,Facebook,137,Negativo,125,393,94,543
2024-09-12,Twitter,49,Neutral,56,408,60,525
2024-09-12,TikTok,12,Positivo,498,373,34,515
2024-09-12,Facebook,109,Negativo,704,165,100,542
2024-09-12,TikTok,42,Negativo,573,351,2,518
2024-09-12,Twitter,101,Neutral,712,32,72,506
2024-09-12,Instagram,130,Negativo,936,435,21,538
2024-09-12,Twitter,178,Positivo,598,114,4,525
2024-09-12,Facebook,171,Neutral,287,384,9,519
2024-09-12,TikTok,195,Negativo,872,288,68,549
2024-09-12,TikTok,45,Negativo,597,373,1,543
2024-09-12,Twitter,54,Negativo,903,277,87,517
2024-09-12,Twitter,160,Negativo,671,130,66,546
2024-09-12,Instagram,68,Positivo,63,187,18,508
2024-09-13,Twitter,132,Positivo,35,122,63,519
2024-09-13,TikTok,16,Negativo,310,133,87,528
2024-09-13,Instagram,186,Negativo,789,18,24,545
2024-09-13,Twitter,68,Neutral,691,218,33,514
2024-09-13,TikTok,71,Neutral,926,155,97,530
2024-09-13,Facebook,17,Negativo,639,269,85,507
2024-09-13,Facebook,123,Neutral,187,66,6,505
2024-09-13,Twitter,184,Positivo,79,243,22,507
2024-09-13,Facebook,83,Neutral,697,35,71,512
2024-09-13,Facebook,193,Positivo,207,84,13,517
2024-09-13,TikTok,144,Positivo,672,273,35,518
2024-09-13,Instagram,174,Positivo,524,269,87,548
2024-09-13,Facebook,33,Positivo,31,5,58,542
2024-09-13,Facebook,30,Positivo,267,239,95,504
2024-09-13,Instagram,163,Neutral,424,127,29,522
2024-09-13,Facebook,88,Neutral,660,238,69,501
2024-09-13,Instagram,166,Neutral,376,376,99,526
2024-09-13,Twitter,6,Neutral,354,465,36,551
2024-09-13,Twitter,73,Negativo,847,369,81,520
2024-09-13,Twitter,88,Negativo,736,310,39,536
2024-09-13,Twitter,107,Neutral,286,387,7,528
2024-09-13,Facebook,9,Negativo,851,306,3,537
2024-09-13,Instagram,176,Positivo,285,47,59,525
2024-09-13,Facebook,183,Positivo,755,13,83,549
2024-09-13,Instagram,153,Positivo,619,214,20,551
2024-09-13,Twitter,141,Negativo,373,280,3,537
2024-09-13,Twitter,186,Negativo,248,145,30,506
2024-09-13,Facebook,123,Positivo,302,87,24,550
2024-09-14,TikTok,188,Positivo,955,368,82,507
2024-09-14,Facebook,33,Negativo,421,198,37,551
2024-09-14,Instagram,182,Negativo,785,128,37,540
2024-09-14,Instagram,117,Neutral,191,413,15,533
2024-09-14,TikTok,88,Neutral,602,252,83,510
2024-09-14,TikTok,39,Neutral,174,173,73,509
2024-09-14,Instagram,188,Positivo,965,109,18,531
2024-09-14,Facebook,46,Positivo,277,97,6,515
2024-09-14,TikTok,58,Neutral,120,78,49,508
2024-09-14,Facebook,9,Neutral,564,29,82,549
2024-09-14,Instagram,196,Neutral,328,307,48,507
2024-09-14,TikTok,85,Negativo,453,455,27,515
2024-09-14,Facebook,168,Neutral,649,203,100,518
2024-09-14,Twitter,132,Neutral,712,86,23,501
2024-09-14,Instagram,151,Negativo,401,67,24,511
2024-09-14,Twitter,33,Negativo,132,341,91,507
2024-09-14,Instagram,86,Positivo,151,385,35,538
2024-09-14,Facebook,108,Negativo,572,246,51,514
2024-09-14,Facebook,146,Negativo,312,30,64,549
2024-09-14,Twitter,187,Positivo,640,296,61,540
2024-09-14,TikTok,101,Neutral,579,418,2,541
2024-09-14,Twitter,1,Neutral,179,61,75,510
2024-09-14,Facebook,44,Negativo,494,133,47,551
2024-09-14,TikTok,1,Neutral,787,177,65,504
2024-09-14,TikTok,101,Negativo,370,304,80,532
2024-09-15,Twitter,193,Neutral,24,259,60,501
2024-09-15,Instagram,189,Positivo,46,53,36,522
2024-09-15,TikTok,197,Negativo,690,485,98,515
2024-09-15,Instagram,160,Neutral,25,466,24,531
2024-09-15,Twitter,142,Neutral,659,194,23,540
2024-09-15,Twitter,130,Negativo,536,391,54,535
2024-09-15,Instagram,134,Positivo,811,386,26,502
2024-09-15,TikTok,126,Neutral,45,434,92,527
2024-09-15,Facebook,3,Neutral,901,469,83,506
2024-09-15,Facebook,76,Neutral,448,468,68,549
2024-09-15,Instagram,165,Neutral,627,329,53,533
2024-09-15,TikTok,106,Neutral,294,122,47,550
2024-09-15,Instagram,8,Neutral,297,98,61,546
2024-09-15,Instagram,39,Neutral,989,308,3,543
2024-09-15,TikTok,162,Positivo,154,17,54,503
2024-09-15,TikTok,197,Negativo,823,449,18,502
2024-09-15,TikTok,63,Negativo,550,345,54,525
2024-09-15,Instagram,198,Negativo,766,121,49,535
2024-09-15,Facebook,34,Negativo,104,442,17,531
2024-09-15,TikTok,16,Negativo,385,440,97,533
2024-09-15,Instagram,52,Neutral,554,489,47,505
2024-09-15,Facebook,99,Positivo,324,494,16,545
2024-09-15,TikTok,138,Negativo,128,367,11,516
2024-09-15,Twitter,82,Neutral,673,388,10,515
2024-09-15,Facebook,25,Neutral,121,115,95,545
2024-09-15,Facebook,45,Negativo,839,322,60,523
2024-09-16,Twitter,161,Neutral,351,488,47,548
2024-09-16,TikTok,171,Neutral,41,388,69,533
2024-09-16,Twitter,107,Neutral,691,138,21,522
2024-09-16,Facebook,153,Negativo,842,499,49,548
2024-09-16,Instagram,120,Negativo,232,36,60,512
2024-09-16,TikTok,167,Positivo,320,313,15,550
2024-09-16,Facebook,67,Neutral,944,67,55,512
2024-09-16,Twitter,70,Neutral,842,51,43,524
2024-09-16,Twitter,99,Neutral,234,440,92,546
2024-09-16,TikTok,54,Positivo,49,247,64,504
2024-09-16,Twitter,177,Negativo,314,170,20,509
2024-09-17,Twitter,184,Negativo,289,452,66,502
2024-09-17,Twitter,20,Negativo,506,67,43,526
2024-09-17,TikTok,73,Positivo,533,295,87,544
2024-09-17,Facebook,119,Negativo,658,366,57,513
2024-09-17,Instagram,69,Negativo,803,284,50,527
2024-09-17,TikTok,106,Positivo,305,319,43,538
2024-09-17,TikTok,8,Neutral,780,179,43,509
2024-09-17,Facebook,181,Negativo,952,77,75,515
2024-09-17,TikTok,20,Positivo,146,442,89,531
2024-09-17,Instagram,60,Positivo,697,323,100,525
2024-09-17,TikTok,39,Neutral,832,333,3,509
2024-09-17,Twitter,64,Neutral,553,109,33,550
2024-09-17,Facebook,44,Positivo,125,31,94,518
2024-09-17,TikTok,31,Positivo,615,75,62,508
2024-09-17,Twitter,62,Neutral,622,24,85,551
2024-09-17,Facebook,158,Negativo,841,45,43,504
2024-09-17,Facebook,1,Neutral,88,359,22,517
2024-09-17,Instagram,153,Negativo,602,396,16,529
2024-09-17,Instagram,160,Negativo,176,104,87,511
2024-09-17,TikTok,98,Positivo,426,57,43,514
2024-09-17,Twitter,176,Neutral,214,455,92,538
2024-09-17,Twitter,83,Neutral,239,55,34,533
2024-09-17,Facebook,200,Neutral,945,393,98,527
2024-09-17,TikTok,28,Neutral,598,324,32,517
2024-09-18,Twitter,151,Negativo,547,486,52,530
2024-09-18,TikTok,69,Neutral,847,220,15,551
2024-09-18,TikTok,64,Positivo,45,363,87,507
2024-09-18,Twitter,168,Positivo,657,443,47,513
2024-09-18,TikTok,134,Negativo,248,199,38,542
2024-09-18,TikTok,159,Negativo,432,419,95,504
2024-09-18,Instagram,159,Positivo,521,225,72,502
2024-09-18,Twitter,115,Neutral,64,135,81,514
2024-09-18,Instagram,134,Neutral,954,160,22,542
2024-09-18,Instagram,128,Negativo,719,90,18,504
2024-09-18,Facebook,183,Neutral,363,31,26,519
2024-09-18,TikTok,39,Neutral,824,43,35,541
2024-09-18,Facebook,12,Neutral,378,297,35,538
2024-09-18,Facebook,64,Positivo,178,62,74,516
2024-09-18,TikTok,7,Positivo,349,399,73,535
2024-09-18,TikTok,136,Neutral,520,471,15,519
2024-09-18,Instagram,35,Negativo,524,71,0,501
2024-09-18,Facebook,83,Neutral,606,316,59,523
2024-09-18,Instagram,185,Negativo,728,49,1,548
2024-09-18,Instagram,20,Neutral,295,482,58,522
2024-09-18,TikTok,125,Neutral,43,257,57,538
2024-09-18,Instagram,178,Negativo,419,490,29,546
2024-09-18,TikTok,114,Neutral,189,452,51,502
2024-09-18,Facebook,114,Neutral,882,416,55,507
2024-09-18,TikTok,186,Neutral,638,419,70,506
2024-09-18,Twitter,91,Negativo,31,162,96,527
2024-09-18,Facebook,59,Neutral,567,197,52,502
2024-09-18,Twitter,187,Positivo,13,299,84,518
2024-09-19,TikTok,89,Negativo,908,226,73,548
2024-09-19,TikTok,12,Negativo,608,140,69,514
2024-09-19,Instagram,160,Positivo,387,174,80,512
2024-09-19,TikTok,169,Neutral,195,310,58,551
2024-09-19,TikTok,31,Neutral,83,407,96,505
2024-09-19,TikTok,90,Positivo,193,463,99,532
2024-09-19,Twitter,42,Negativo,224,129,97,533
2024-09-19,Facebook,33,Neutral,36,482,65,518
2024-09-19,Instagram,190,Positivo,118,81,41,548
2024-09-19,TikTok,2,Neutral,423,306,21,521
2024-09-19,Facebook,151,Positivo,761,92,21,516
2024-09-19,Instagram,15,Negativo,782,403,42,515
2024-09-19,Instagram,195,Positivo,851,410,60,514
2024-09-19,Twitter,97,Negativo,972,437,73,546
2024-09-19,TikTok,69,Negativo,615,13,87,524
2024-09-19,TikTok,101,Neutral,404,86,56,534
2024-09-19,Twitter,169,Negativo,246,279,36,537
2024-09-19,Twitter,35,Neutral,652,184,60,521
2024-09-19,Twitter,88,Neutral,147,259,66,505
2024-09-19,Instagram,43,Positivo,473,144,65,509
2024-09-19,Twitter,34,Negativo,390,494,56,501
2024-09-19,Instagram,141,Negativo,271,345,96,532
2024-09-19,TikTok,119,Positivo,181,444,18,518
2024-09-19,Twitter,28,Positivo,628,142,56,504
2024-09-19,Twitter,52,Negativo,988,320,87,534
2024-09-19,Instagram,168,Negativo,522,171,13,529
2024-09-19,Twitter,97,Neutral,639,400,71,510
2024-09-19,TikTok,133,Negativo,837,376,31,544
2024-09-19,Twitter,17,Negativo,807,280,1,515
2024-09-19,Twitter,58,Positivo,43,405,83,550
2024-09-20,Twitter,173,Positivo,105,486,18,543
2024-09-20,TikTok,69,Positivo,435,90,43,526
2024-09-20,Facebook,3,Positivo,491,281,18,537
2024-09-20,Twitter,27,Negativo,245,408,11,535
2024-09-20,Facebook,131,Positivo,84,371,15,501
2024-09-20,Twitter,186,Negativo,571,253,33,548
2024-09-20,Twitter,75,Negativo,688,195,100,542
2024-09-20,Twitter,102,Neutral,957,338,40,511
2024-09-20,Facebook,111,Negativo,93,327,28,513
2024-09-20,Twitter,69,Positivo,850,287,94,532
2024-09-20,Instagram,98,Negativo,323,338,12,532
2024-09-20,TikTok,154,Neutral,736,88,12,545
2024-09-20,TikTok,26,Positivo,929,8,51,536
2024-09-21,Twitter,42,Negativo,10,374,35,549
2024-09-21,Instagram,78,Neutral,619,395,56,538
2024-09-21,TikTok,7,Neutral,629,388,69,506
2024-09-21,Facebook,65,Negativo,267,59,98,549
2024-09-21,TikTok,119,Positivo,91,40,70,545
2024-09-21,Twitter,28,Neutral,940,28,70,536
2024-09-21,Instagram,157,Negativo,205,402,18,539
2024-09-21,TikTok,76,Neutral,869,178,21,540
2024-09-21,Twitter,139,Neutral,236,26,97,520
2024-09-21,Instagram,162,Negativo,580,263,91,544
2024-09-21,TikTok,103,Positivo,766,408,63,531
2024-09-21,Instagram,87,Negativo,172,378,58,519
2024-09-21,Facebook,44,Neutral,184,243,29,514
2024-09-21,Twitter,164,Negativo,840,189,87,542
2024-09-21,Facebook,96,Negativo,463,80,96,544
2024-09-21,Twitter,48,Positivo,514,279,47,545
2024-09-21,Instagram,112,Positivo,492,383,91,545
2024-09-21,Facebook,74,Positivo,427,341,72,528
2024-09-21,Instagram,182,Positivo,123,430,66,524
2024-09-21,TikTok,67,Neutral,776,359,80,544
2024-09-21,Facebook,54,Positivo,451,80,47,502
2024-09-21,Twitter,118,Negativo,37,69,61,525
2024-09-21,TikTok,143,Neutral,825,213,78,539
2024-09-21,Twitter,193,Neutral,47,223,54,536
2024-09-21,Instagram,142,Neutral,554,354,86,544
2024-09-21,Twitter,136,Positivo,698,203,43,512
2024-09-21,TikTok,101,Positivo,24,313,44,527
2024-09-22,TikTok,107,Negativo,873,62,18,544
2024-09-22,TikTok,72,Positivo,623,55,66,502
2024-09-22,Facebook,34,Neutral,516,407,79,509
2024-09-22,Instagram,157,Negativo,101,12,17,515
2024-09-22,TikTok,7,Negativo,810,241,97,516
2024-09-22,TikTok,1,Positivo,307,38,19,509
2024-09-22,Instagram,61,Positivo,561,149,18,551
2024-09-22,Instagram,164,Negativo,873,103,9,510
2024-09-22,Instagram,144,Neutral,935,484,56,543
2024-09-22,TikTok,108,Neutral,518,428,90,507
2024-09-22,Instagram,101,Negativo,977,358,26,506
2024-09-22,Twitter,6,Neutral,836,355,83,539
2024-09-22,Instagram,6,Positivo,101,10,28,548
2024-09-22,Twitter,100,Negativo,440,188,11,531
2024-09-22,Twitter,168,Negativo,58,408,26,503
2024-09-22,Instagram,171,Positivo,458,414,7,529
2024-09-22,Instagram,197,Negativo,579,351,26,513
2024-09-22,Instagram,32,Positivo,11,254,22,521
2024-09-22,Facebook,195,Neutral,842,439,64,508
2024-09-22,Twitter,51,Negativo,982,134,89,518
2024-09-22,Facebook,14,Neutral,157,345,93,545
2024-09-22,Instagram,118,Positivo,539,6,83,543
2024-09-23,Twitter,161,Negativo,982,46,55,534
2024-09-23,TikTok,31,Neutral,199,230,31,539
2024-09-23,Twitter,5,Neutral,614,88,75,543
2024-09-23,Twitter,125,Neutral,875,360,52,548
2024-09-23,Facebook,56,Neutral,56,77,72,539
2024-09-23,TikTok,167,Neutral,580,434,58,532
2024-09-23,Twitter,182,Neutral,476,436,16,542
2024-09-23,Facebook,155,Positivo,852,346,24,524
2024-09-23,Instagram,164,Neutral,49,60,19,508
2024-09-23,TikTok,49,Negativo,883,415,7,525
2024-09-23,Twitter,44,Positivo,570,105,93,509
2024-09-23,TikTok,65,Neutral,604,403,85,535
2024-09-23,Twitter,98,Positivo,418,185,17,535
2024-09-23,Instagram,182,Neutral,483,261,37,529
2024-09-23,TikTok,2,Neutral,951,249,67,515
2024-09-23,Instagram,105,Neutral,848,314,16,523
2024-09-23,TikTok,134,Negativo,401,112,14,523
2024-09-23,Facebook,30,Negativo,363,44,41,522
2024-09-23,Twitter,171,Neutral,529,397,48,551
2024-09-23,Instagram,90,Positivo,548,412,73,512
2024-09-24,Instagram,7,Neutral,816,209,71,511
2024-09-24,Instagram,102,Negativo,726,310,27,506
2024-09-24,Twitter,126,Neutral,474,107,21,540
2024-09-24,TikTok,124,Neutral,760,454,57,519
2024-09-24,TikTok,32,Negativo,619,48,3,532
2024-09-24,Instagram,158,Neutral,45,154,49,529
2024-09-24,TikTok,196,Neutral,961,55,88,536
2024-09-24,Facebook,59,Neutral,114,358,77,521
2024-09-24,Facebook,101,Negativo,605,373,35,526
2024-09-24,Twitter,120,Positivo,252,31,95,521
2024-09-24,Facebook,159,Negativo,304,45,74,501
2024-09-24,Facebook,95,Neutral,271,174,29,537
2024-09-24,TikTok,31,Neutral,748,482,77,521
2024-09-24,TikTok,128,Neutral,151,326,27,546
2024-09-24,Instagram,28,Negativo,73,479,32,537
2024-09-24,TikTok,147,Positivo,564,258,61,550
2024-09-24,Instagram,37,Neutral,990,150,44,537
2024-09-24,Facebook,197,Positivo,591,389,86,547
2024-09-24,Facebook,20,Neutral,699,63,2,520
2024-09-25,Instagram,123,Neutral,151,427,30,520
2024-09-25,Facebook,62,Positivo,619,83,16,503
2024-09-25,Facebook,137,Negativo,1000,87,38,532
2024-09-25,TikTok,125,Neutral,117,72,42,530
2024-09-25,Instagram,86,Negativo,616,290,93,511
2024-09-25,Twitter,154,Negativo,541,213,26,502
2024-09-25,Facebook,123,Negativo,737,143,84,501
2024-09-25,Facebook,41,Negativo,376,90,29,517
2024-09-25,Instagram,189,Neutral,861,450,31,503
2024-09-25,Twitter,197,Negativo,122,23,50,549
2024-09-25,Facebook,185,Negativo,97,184,77,512
2024-09-25,Instagram,92,Negativo,695,148,32,525
2024-09-25,Instagram,106,Negativo,898,79,53,504
2024-09-25,TikTok,118,Negativo,693,495,90,551
2024-09-25,TikTok,7,Positivo,888,234,68,524
2024-09-25,Facebook,199,Positivo,531,376,24,549
2024-09-25,Instagram,194,Neutral,258,174,66,522
2024-09-25,TikTok,82,Neutral,558,283,69,514
2024-09-25,Facebook,124,Negativo,894,229,96,542
2024-09-25,TikTok,43,Negativo,365,295,27,543
2024-09-25,TikTok,177,Positivo,319,393,42,540
2024-09-26,Facebook,97,Negativo,140,489,41,505
2024-09-26,TikTok,49,Negativo,194,460,49,551
2024-09-26,Instagram,8,Neutral,525,153,94,502
2024-09-26,Instagram,158,Neutral,335,323,14,505
2024-09-26,Instagram,71,Neutral,927,370,10,501
2024-09-26,Twitter,171,Neutral,89,294,38,549
2024-09-26,Twitter,176,Negativo,911,81,90,531
2024-09-26,Instagram,81,Negativo,519,116,25,518
2024-09-26,TikTok,199,Negativo,131,193,15,520
2024-09-26,Instagram,48,Negativo,615,331,31,520
2024-09-26,Instagram,1,Positivo,344,223,68,513
2024-09-27,Twitter,81,Neutral,632,294,97,532
2024-09-27,Twitter,60,Neutral,322,402,72,539
2024-09-27,TikTok,128,Positivo,960,340,69,545
2024-09-27,TikTok,77,Negativo,922,472,99,543
2024-09-27,Facebook,184,Negativo,206,351,96,525
2024-09-27,Facebook,65,Positivo,414,324,29,547
2024-09-27,TikTok,120,Negativo,272,101,17,544
2024-09-27,Twitter,89,Negativo,123,185,90,504
2024-09-27,Facebook,125,Positivo,430,433,73,530
2024-09-27,TikTok,97,Negativo,902,123,22,501
2024-09-27,Facebook,143,Negativo,276,88,50,540
2024-09-27,Instagram,102,Positivo,962,43,4,507
2024-09-27,Twitter,35,Negativo,303,357,57,501
2024-09-27,Twitter,187,Negativo,262,390,18,529
2024-09-27,Facebook,136,Negativo,716,334,93,520
2024-09-27,Facebook,132,Neutral,738,394,77,549
2024-09-27,Twitter,129,Neutral,889,10,13,524
2024-09-27,Twitter,38,Positivo,472,220,65,508
2024-09-27,Instagram,29,Neutral,933,329,17,503
2024-09-27,TikTok,133,Negativo,270,347,96,509
2024-09-27,Twitter,189,Neutral,400,161,57,526
2024-09-27,Instagram,94,Negativo,30,375,41,540
2024-09-27,Facebook,47,Negativo,64,83,34,526
2024-09-27,Twitter,152,Negativo,253,56,23,515
2024-09-27,Facebook,170,Negativo,32,369,70,503
2024-09-27,TikTok,42,Positivo,829,372,1,550
2024-09-28,Twitter,122,Neutral,378,286,91,534
2024-09-28,TikTok,26,Negativo,482,54,53,519
2024-09-28,TikTok,36,Positivo,151,151,57,507
2024-09-28,Instagram,179,Negativo,353,93,33,538
2024-09-28,TikTok,25,Positivo,420,238,66,508
2024-09-28,Twitter,66,Neutral,452,221,73,512
2024-09-28,TikTok,140,Negativo,209,261,58,544
2024-09-28,Instagram,187,Negativo,591,37,79,536
2024-09-28,Facebook,101,Neutral,420,85,86,501
2024-09-28,Instagram,198,Negativo,845,186,19,547
2024-09-28,TikTok,113,Positivo,71,115,68,546
2024-09-28,Facebook,110,Positivo,677,240,49,525
2024-09-28,Facebook,27,Negativo,393,212,45,517
2024-09-28,TikTok,138,Negativo,419,465,93,502
2024-09-28,TikTok,111,Neutral,550,482,52,501
2024-09-28,Instagram,13,Neutral,866,251,6,533
2024-09-28,Facebook,175,Positivo,157,30,61,540
2024-09-28,Facebook,127,Neutral,314,319,94,526
2024-09-28,Instagram,67,Negativo,639,37,69,522
2024-09-28,Instagram,181,Neutral,491,36,70,511
2024-09-28,Facebook,185,Neutral,764,132,37,530
2024-09-28,Instagram,198,Negativo,611,222,36,515
2024-09-29,Instagram,47,Negativo,236,16,45,516
2024-09-29,Twitter,104,Negativo,387,138,89,534
2024-09-29,Facebook,3,Negativo,18,366,17,536
2024-09-29,Twitter,169,Negativo,68,393,2,514
2024-09-29,Instagram,68,Neutral,577,194,29,550
2024-09-29,Twitter,152,Neutral,685,137,16,542
2024-09-29,Twitter,171,Neutral,168,474,74,524
2024-09-29,Facebook,104,Positivo,924,233,18,540
2024-09-29,TikTok,152,Negativo,94,465,20,526
2024-09-29,Twitter,194,Positivo,550,176,9,514
2024-09-29,TikTok,45,Positivo,25,233,14,511
2024-09-29,Instagram,94,Negativo,478,119,77,534
2024-09-29,Twitter,2,Negativo,655,315,66,550
2024-09-29,TikTok,142,Positivo,815,470,51,531
2024-09-29,Instagram,147,Positivo,397,428,60,508
2024-09-29,Instagram,113,Negativo,771,335,89,529
2024-09-29,Instagram,94,Neutral,957,233,14,538
2024-09-29,TikTok,188,Positivo,988,494,35,509
2024-09-29,Instagram,137,Positivo,328,140,13,541
2024-09-30,Instagram,119,Positivo,923,308,49,542
2024-09-30,TikTok,81,Negativo,690,317,62,521
2024-09-30,TikTok,154,Positivo,273,423,88,545
2024-09-30,Facebook,34,Positivo,1000,299,99,546
2024-09-30,Instagram,30,Neutral,797,425,63,514
2024-09-30,Facebook,109,Positivo,649,186,94,524
2024-09-30,Facebook,148,Positivo,256,184,42,505
2024-09-30,Instagram,66,Positivo,535,422,25,551
2024-09-30,Facebook,78,Negativo,677,242,71,531
2024-09-30,TikTok,16,Positivo,435,286,75,525
2024-09-30,Instagram,84,Positivo,914,132,30,513
2024-09-30,Twitter,198,Neutral,821,199,64,502
2024-09-30,TikTok,149,Positivo,262,137,10,505
2024-10-01,Instagram,190,Negativo,488,164,3,526
2024-10-01,Instagram,45,Positivo,73,407,16,532
2024-10-01,TikTok,3,Neutral,993,11,2,543
2024-10-01,Instagram,61,Negativo,152,256,2,510
2024-10-01,Facebook,2,Neutral,324,482,34,521
2024-10-01,TikTok,109,Negativo,792,443,23,506
